traditional,simplified,pinyin,translation_1,translation_2,translation_3,translation_4,translation_5,translation_6,translation_7,translation_8,translation_9,translation_10,translation_11,translation_12,translation_13,translation_14,translation_15,translation_16,translation_17,translation_18
偽書,伪书,wei3 shu1],forged book,book of dubious authenticity,misattributed book,Apocrypha,,,,,,,,,,,,,,
偽朝,伪朝,wei3 chao2],bogus dynasty,pretender,,,,,,,,,,,,,,,,
偽科學,伪科学,wei3 ke1 xue2],pseudoscience,,,,,,,,,,,,,,,,,
偽經,伪经,wei3 jing1],forged scriptures,bogus classic,pseudepigrapha,apocrypha,,,,,,,,,,,,,,
偽裝,伪装,wei3 zhuang1],to pretend to be (asleep etc),to disguise oneself as,pretense,disguise,(military) to camouflage,camouflage,,,,,,,,,,,,
偽證,伪证,wei3 zheng4],perjury,,,,,,,,,,,,,,,,,
偽軍,伪军,wei3 jun1],puppet army,,,,,,,,,,,,,,,,,
偽迹,伪迹,wei3 ji4],artifact (artificial feature),,,,,,,,,,,,,,,,,
偽造,伪造,wei3 zao4],to forge,to fake,to counterfeit,,,,,,,,,,,,,,,
偽造品,伪造品,wei3 zao4 pin3],counterfeit object,forgery,fake,,,,,,,,,,,,,,,
偽造者,伪造者,wei3 zao4 zhe3],forger,,,,,,,,,,,,,,,,,
偽鈔,伪钞,wei3 chao1],counterfeit currency,,,,,,,,,,,,,,,,,
偽頂,伪顶,wei3 ding3],false roof,,,,,,,,,,,,,,,,,
偽飾,伪饰,wei3 shi4],faked decoration,,,,,,,,,,,,,,,,,
傀,傀,gui1],grand,strange,exotic,,,,,,,,,,,,,,,
傀,傀,kui3],puppet,,,,,,,,,,,,,,,,,
傀儡,傀儡,kui3 lei3],puppet,,,,,,,,,,,,,,,,,
傀儡戲,傀儡戏,kui3 lei3 xi4],puppet show,,,,,,,,,,,,,,,,,
傀儡政權,傀儡政权,kui3 lei3 zheng4 quan2],puppet state,puppet regime,,,,,,,,,,,,,,,,
傅,傅,Fu4],surname Fu,,,,,,,,,,,,,,,,,
傅,傅,fu4],tutor,,,,,,,,,,,,,,,,,
傅作義,傅作义,Fu4 Zuo4 yi4],Fu Zuoyi (1895-1974) Guomindang general subsequently PRC top general and politician,,,,,,,,,,,,,,,,,
傅會,傅会,fu4 hui4],variant of 附會|附会[fu4 hui4],,,,,,,,,,,,,,,,,
傅科擺,傅科摆,Fu4 ke1 bai3],Foucault's pendulum,,,,,,,,,,,,,,,,,
傅立葉,傅立叶,Fu4 li4 ye4],Francois-Maire Charles Fourier (French sociologist and socialist 1772-1837),,,,,,,,,,,,,,,,,
傅立葉變換,傅立叶变换,Fu4 li4 ye4 bian4 huan4],(math.) Fourier transform,,,,,,,,,,,,,,,,,
傅說,傅说,Fu4 Shuo1],Fu Shuo (c. 14th century BC) legendary sage and principal minister of Shang ruler Wu Ding,,,,,,,,,,,,,,,,,
傅里葉,傅里叶,Fu4 li3 ye4],Jean-Baptiste-Joseph Fourier (French mathematician 1768-1830),,,,,,,,,,,,,,,,,
傈,傈,Li4],Lisu ethnic group of Yunnan,see 傈僳[Li4 su4],,,,,,,,,,,,,,,,
傈僳,傈僳,Li4 su4],Lisu ethnic group of Yunnan,,,,,,,,,,,,,,,,,
傈僳族,傈僳族,Li4 su4 zu2],Lisu ethnic group of Yunnan,,,,,,,,,,,,,,,,,
傌,㐷,ma4],variant of 罵|骂[ma4],,,,,,,,,,,,,,,,,
傍,傍,bang4],near,approaching,to depend on,(slang) to have an intimate relationship with sb,Taiwan pr. [pang2] [bang1] [bang4],,,,,,,,,,,,,
傍亮,傍亮,bang4 liang4],dawn,daybreak,,,,,,,,,,,,,,,,
傍人籬壁,傍人篱壁,bang4 ren2 li2 bi4],to depend on others,,,,,,,,,,,,,,,,,
傍人門戶,傍人门户,bang4 ren2 men2 hu4],to be dependent upon sb,,,,,,,,,,,,,,,,,
傍午,傍午,bang4 wu3],towards noon,around midday,,,,,,,,,,,,,,,,
傍大款,傍大款,bang4 da4 kuan3],to live off a rich man,,,,,,,,,,,,,,,,,
傍家兒,傍家儿,bang4 jia1 r5],lover,partner,,,,,,,,,,,,,,,,
傍戶而立,傍户而立,bang4 hu4 er2 li4],to stand close to the door,,,,,,,,,,,,,,,,,
傍晚,傍晚,bang4 wan3],in the evening,when night falls,towards evening,at night fall,at dusk,,,,,,,,,,,,,
傍柳隨花,傍柳随花,bang4 liu3 sui2 hua1],prostitute,,,,,,,,,,,,,,,,,
傍近,傍近,bang4 jin4],to be close to,,,,,,,,,,,,,,,,,
傍邊,傍边,bang4 bian1],near,beside,,,,,,,,,,,,,,,,
傍黑,傍黑,bang4 hei1],dusk,,,,,,,,,,,,,,,,,
傎,傎,dian1],inversion,mistake,,,,,,,,,,,,,,,,
傑,杰,jie2],hero,heroic,outstanding person,prominent,distinguished,,,,,,,,,,,,,
傑伊漢港,杰伊汉港,Jie2 yi1 han4 gang3],Ceyhan (Turkish Mediterranean port),,,,,,,,,,,,,,,,,
傑佛茲,杰佛兹,Jie2 fo2 zi1],(James) Jeffords (1934-) former US Senator from Vermont,,,,,,,,,,,,,,,,,
傑作,杰作,jie2 zuo4],masterpiece,,,,,,,,,,,,,,,,,
傑克,杰克,Jie2 ke4],Jack (name),,,,,,,,,,,,,,,,,
傑克·倫敦,杰克·伦敦,Jie2 ke4 · Lun2 dun1],Jack London (1876-1916) American writer,,,,,,,,,,,,,,,,,
傑克森,杰克森,Jie2 ke4 sen1],Jackson (name),,,,,,,,,,,,,,,,,
傑克遜,杰克逊,Jie2 ke4 xun4],Jackson (name),Jackson city capital of Mississippi,,,,,,,,,,,,,,,,
傑出,杰出,jie2 chu1],outstanding,distinguished,remarkable,prominent,illustrious,,,,,,,,,,,,,
傑利蠑螈,杰利蝾螈,jie2 li4 rong2 yuan2],gerrymander (loanword),,,,,,,,,,,,,,,,,
傑士派,杰士派,Jie2 shi4 pai4],Gatsby Japanese cosmetics brand,,,,,,,,,,,,,,,,,
傑夫,杰夫,Jie2 fu1],Jeff or Geoff (name),,,,,,,,,,,,,,,,,
傑夫·金尼,杰夫·金尼,Jie2 fu1 · Jin1 ni2],Jeff Kinney,,,,,,,,,,,,,,,,,
傑奎琳,杰奎琳,Jie2 kui2 lin2],Jacqueline (name),,,,,,,,,,,,,,,,,
傑奎琳·肯尼迪,杰奎琳·肯尼迪,Jie2 kui2 lin2 · Ken3 ni2 di2],Jacqueline Onassis Kennedy (1929-1994),,,,,,,,,,,,,,,,,
傑弗遜,杰弗逊,Jie2 fu2 xun4],Jefferson,capital of Missouri,,,,,,,,,,,,,,,,
傑弗里·喬叟,杰弗里·乔叟,Jie2 fu2 li3 · Qiao2 sou3],Geoffrey Chaucer (1343-1400) English poet author of The Canterbury Tales 坎特伯雷故事集[Kan3 te4 bo2 lei2 Gu4 shi4 Ji2],,,,,,,,,,,,,,,,,
傑拉,杰拉,Jie2 la1],Gela (city in Sicily),,,,,,,,,,,,,,,,,
傑拉德,杰拉德,Jie2 la1 de2],Gerrard (name),,,,,,,,,,,,,,,,,
傑斐遜城,杰斐逊城,Jie2 fei3 xun4 cheng2],Jefferson City capital of Missouri,,,,,,,,,,,,,,,,,
傑瑞,杰瑞,Jie2 rui4],Jerry or Gerry (name),,,,,,,,,,,,,,,,,
傑瑞·宋飛,杰瑞·宋飞,Jie2 rui4 · Song4 fei1],Jerry Seinfeld,,,,,,,,,,,,,,,,,
傑米,杰米,Jie2 mi3],Jamie,Jim,,,,,,,,,,,,,,,,
傑西,杰西,Jie2 xi1],Jesse (name),,,,,,,,,,,,,,,,,
傑西·歐文斯,杰西·欧文斯,Jie2 xi1 · Ou1 wen2 si1],Jesse Owens (1913-1980) American athlete,,,,,,,,,,,,,,,,,
傑西卡,杰西卡,Jie2 xi1 ka3],Jessica (name),,,,,,,,,,,,,,,,,
傑西卡·艾爾芭,杰西卡·艾尔芭,Jie2 xi1 ka3 · Ai4 er3 ba1],Jessica Alba American actress,,,,,,,,,,,,,,,,,
傑里科,杰里科,Jie2 li3 ke1],Jericho (town in West Bank),,,,,,,,,,,,,,,,,
傑里米,杰里米,Jie2 li3 mi3],Jeremy (name),,,,,,,,,,,,,,,,,
傒,傒,xi1],(old) native of Jiangxi 江西[Jiang1 xi1],to wait,servant,path,,,,,,,,,,,,,,
傓,傓,shan1],old variant of 煽[shan1],,,,,,,,,,,,,,,,,
傔,傔,qian4],servant,,,,,,,,,,,,,,,,,
傕,傕,Jue2],surname Jue,,,,,,,,,,,,,,,,,
傕,傕,jue2],used in old names,,,,,,,,,,,,,,,,,
傖,伧,cang1],low fellow,rustic,rude,rough,,,,,,,,,,,,,,
傘,伞,san3],umbrella,parasol,CL:把[ba3],,,,,,,,,,,,,,,
傘下,伞下,san3 xia4],under the umbrella of,,,,,,,,,,,,,,,,,
傘兵,伞兵,san3 bing1],paratrooper,,,,,,,,,,,,,,,,,
傘形,伞形,san3 xing2],umbrella-shaped,,,,,,,,,,,,,,,,,
傘形科,伞形科,san3 xing2 ke1],Umbelliferae or Apiaceae plant family containing carrot coriander etc,,,,,,,,,,,,,,,,,
傘菌,伞菌,san3 jun4],agaric,,,,,,,,,,,,,,,,,
傘降,伞降,san3 jiang4],to parachute into,parachuting,,,,,,,,,,,,,,,,
備,备,bei4],to prepare,get ready,to provide or equip,,,,,,,,,,,,,,,
備下,备下,bei4 xia4],to prepare,to arrange (sth to be offered),,,,,,,,,,,,,,,,
備中,备中,bei4 zhong1],remarks,,,,,,,,,,,,,,,,,
備件,备件,bei4 jian4],spare parts,,,,,,,,,,,,,,,,,
備份,备份,bei4 fen4],backup,,,,,,,,,,,,,,,,,
備取,备取,bei4 qu3],to be on the waiting list (for admission to a school),,,,,,,,,,,,,,,,,
備受,备受,bei4 shou4],to fully experience (good or bad),,,,,,,,,,,,,,,,,
備品,备品,bei4 pin3],machine parts or tools kept in reserve,spare parts,,,,,,,,,,,,,,,,
備嘗辛苦,备尝辛苦,bei4 chang2 xin1 ku3],to have suffered all kinds of hardships (idiom),,,,,,,,,,,,,,,,,
備妥,备妥,bei4 tuo3],to get sth ready,,,,,,,,,,,,,,,,,
備忘錄,备忘录,bei4 wang4 lu4],memorandum,aide-memoire,memorandum book,,,,,,,,,,,,,,,
備悉,备悉,bei4 xi1],to know all about,to be informed of all the details,,,,,,,,,,,,,,,,
備戰,备战,bei4 zhan4],prepared against war,to prepare for war,warmongering,,,,,,,,,,,,,,,
備抵,备抵,bei4 di3],an allowance,to allow for (a drop in value) (accountancy),,,,,,,,,,,,,,,,
備料,备料,bei4 liao4],to get the materials ready,to prepare feed (for livestock),,,,,,,,,,,,,,,,
備查,备查,bei4 cha2],for future reference,,,,,,,,,,,,,,,,,
備案,备案,bei4 an4],to put on record,to file,,,,,,,,,,,,,,,,
備用,备用,bei4 yong4],reserve,spare,alternate,backup,,,,,,,,,,,,,,
備用二級頭呼吸器,备用二级头呼吸器,bei4 yong4 er4 ji2 tou2 hu1 xi1 qi4],backup regulator,octopus (diving),,,,,,,,,,,,,,,,
備用環,备用环,bei4 yong4 huan2],backup ring,,,,,,,,,,,,,,,,,
備細,备细,bei4 xi4],details,particulars,,,,,,,,,,,,,,,,
備考,备考,bei4 kao3],(an appendix note etc) for reference,,,,,,,,,,,,,,,,,
備而不用,备而不用,bei4 er2 bu4 yong4],have sth ready just in case,keep sth for possible future use,,,,,,,,,,,,,,,,
備耕,备耕,bei4 geng1],to make preparations for plowing and sowing,,,,,,,,,,,,,,,,,
備胎,备胎,bei4 tai1],spare tire,(slang) fallback guy (or girl),,,,,,,,,,,,,,,,
備至,备至,bei4 zhi4],to the utmost,in every possible way,,,,,,,,,,,,,,,,
備荒,备荒,bei4 huang1],to prepare against natural disasters,,,,,,,,,,,,,,,,,
備註,备注,bei4 zhu4],remark,note,,,,,,,,,,,,,,,,
備課,备课,bei4 ke4],(of a teacher) to prepare lessons,,,,,,,,,,,,,,,,,
備辦,备办,bei4 ban4],to provide (items for an event),to cater,to make preparations,,,,,,,,,,,,,,,
傚,效,xiao4],variant of 效[xiao4],to imitate,,,,,,,,,,,,,,,,
傚仿,效仿,xiao4 fang3],see 仿傚|仿效[fang3 xiao4],,,,,,,,,,,,,,,,,
傜,傜,yao2],Yao tribe,,,,,,,,,,,,,,,,,
傞,傞,suo1],uneven,unsteady (in dancing),,,,,,,,,,,,,,,,
傢,家,jia1],see 傢伙|家伙[jia1 huo5],,,,,,,,,,,,,,,,,
傢伙,家伙,jia1 huo5],variant of 家伙[jia1 huo5],,,,,,,,,,,,,,,,,
傢俱,家俱,jia1 ju4],variant of 家具[jia1 ju4],,,,,,,,,,,,,,,,,
傢具,傢具,jia1 ju4],variant of 家具[jia1 ju4],,,,,,,,,,,,,,,,,
傣,傣,Dai3],Dai (ethnic group),,,,,,,,,,,,,,,,,
催,催,cui1],to urge,to press,to prompt,to rush sb,to hasten sth,to expedite,,,,,,,,,,,,
催乳,催乳,cui1 ru3],to promote lactation,to stimulate lactation (e.g. with drug),,,,,,,,,,,,,,,,
催乳激素,催乳激素,cui1 ru3 ji1 su4],prolactin,,,,,,,,,,,,,,,,,
催促,催促,cui1 cu4],to urge,,,,,,,,,,,,,,,,,
催化,催化,cui1 hua4],catalysis,to catalyze (a reaction),,,,,,,,,,,,,,,,
催化作用,催化作用,cui1 hua4 zuo4 yong4],catalysis,,,,,,,,,,,,,,,,,
催化劑,催化剂,cui1 hua4 ji4],catalyst,,,,,,,,,,,,,,,,,
催吐,催吐,cui1 tu4],emetic,,,,,,,,,,,,,,,,,
催吐劑,催吐剂,cui1 tu4 ji4],an emetic,,,,,,,,,,,,,,,,,
催命,催命,cui1 ming4],to press sb to death,fig. to pressurize sb continually,,,,,,,,,,,,,,,,
催奶,催奶,cui1 nai3],to promote lactation,to stimulate lactation (e.g. with drug),,,,,,,,,,,,,,,,
催情,催情,cui1 qing2],to promote estrus,to bring an animal to heat by artificial means,,,,,,,,,,,,,,,,
催淚,催泪,cui1 lei4],to move to tears (of a story),tear-provoking (gas),lacrimogen,,,,,,,,,,,,,,,
催淚劑,催泪剂,cui1 lei4 ji4],lachrymator,,,,,,,,,,,,,,,,,
催淚大片,催泪大片,cui1 lei4 da4 pian4],tear-jerker (movie),,,,,,,,,,,,,,,,,
催淚彈,催泪弹,cui1 lei4 dan4],tear bomb,tear-gas grenade,,,,,,,,,,,,,,,,
催淚瓦斯,催泪瓦斯,cui1 lei4 wa3 si1],tear gas,,,,,,,,,,,,,,,,,
催熟,催熟,cui1 shu2],to promote ripening of fruit,,,,,,,,,,,,,,,,,
催生,催生,cui1 sheng1],to induce labor,to expedite childbirth,,,,,,,,,,,,,,,,
催生婆,催生婆,cui1 sheng1 po2],midwife who induces labor,,,,,,,,,,,,,,,,,
催生素,催生素,cui1 sheng1 su4],oxytocin,,,,,,,,,,,,,,,,,
催產,催产,cui1 chan3],to induce labor,to expedite childbirth,,,,,,,,,,,,,,,,
催眠,催眠,cui1 mian2],hypnosis,,,,,,,,,,,,,,,,,
催眠曲,催眠曲,cui1 mian2 qu3],lullaby,,,,,,,,,,,,,,,,,
催眠狀態,催眠状态,cui1 mian2 zhuang4 tai4],hypnosis,,,,,,,,,,,,,,,,,
催眠藥,催眠药,cui1 mian2 yao4],soporific drug,,,,,,,,,,,,,,,,,
催眠術,催眠术,cui1 mian2 shu4],hypnotism,hypnotherapy,mesmerism,,,,,,,,,,,,,,,
催肥,催肥,cui1 fei2],to fatten (animal before slaughter),,,,,,,,,,,,,,,,,
催肥劑,催肥剂,cui1 fei2 ji4],(animal) fattening preparation,,,,,,,,,,,,,,,,,
催芽,催芽,cui1 ya2],to promote germination,,,,,,,,,,,,,,,,,
催討,催讨,cui1 tao3],to demand repayment of debt,,,,,,,,,,,,,,,,,
催證,催证,cui1 zheng4],to call for the issue of a letter of credit (international trade),,,,,,,,,,,,,,,,,
催谷,催谷,cui1 gu3],to boost,to propel,,,,,,,,,,,,,,,,
催逼,催逼,cui1 bi1],to press (for a payment),,,,,,,,,,,,,,,,,
傭,佣,yong1],to hire,to employ,servant,hired laborer,domestic help,,,,,,,,,,,,,
傭人,佣人,yong1 ren2],servant,,,,,,,,,,,,,,,,,
傭人領班,佣人领班,yong1 ren2 ling3 ban1],butler,,,,,,,,,,,,,,,,,
傭兵,佣兵,yong1 bing1],mercenary,hired gun,,,,,,,,,,,,,,,,
傭婢,佣婢,yong1 bi4],servant girl,,,,,,,,,,,,,,,,,
傭婦,佣妇,yong1 fu4],maid,female servant,domestic worker,domestic helper,housekeeper,,,,,,,,,,,,,
傭工,佣工,yong1 gong1],hired laborer,servant,,,,,,,,,,,,,,,,
傮,傮,zao1],finish to go around,,,,,,,,,,,,,,,,,
傯,偬,zong3],busy,hurried,despondent,,,,,,,,,,,,,,,
傲,傲,ao4],proud,arrogant,to despise,unyielding,to defy,,,,,,,,,,,,,
傲人,傲人,ao4 ren2],worthy of pride,impressive,,,,,,,,,,,,,,,,
傲岸,傲岸,ao4 an4],proud,haughty,,,,,,,,,,,,,,,,
傲慢,傲慢,ao4 man4],arrogant,haughty,,,,,,,,,,,,,,,,
傲慢與偏見,傲慢与偏见,Ao4 man4 yu3 pian1 jian4],Pride and prejudice novel by Jane Austen 珍·奧斯汀|珍·奥斯汀,,,,,,,,,,,,,,,,,
傲氣,傲气,ao4 qi4],air of arrogance,haughtiness,,,,,,,,,,,,,,,,
傲然,傲然,ao4 ran2],loftily,proudly,unyieldingly,,,,,,,,,,,,,,,
傲睨,傲睨,ao4 ni4],to look down upon,,,,,,,,,,,,,,,,,
傲立,傲立,ao4 li4],standing proud,,,,,,,,,,,,,,,,,
傲自,傲自,ao4 zi4],pride,overbearing,,,,,,,,,,,,,,,,
傲視,傲视,ao4 shi4],to turn up one's nose,to show disdain for,to regard superciliously,,,,,,,,,,,,,,,
傲骨,傲骨,ao4 gu3],lofty and unyielding character,,,,,,,,,,,,,,,,,
傳,传,chuan2],to pass on,to spread,to transmit,to infect,to transfer,to circulate,to conduct (electricity),,,,,,,,,,,
傳,传,zhuan4],biography,historical narrative,commentaries,relay station,,,,,,,,,,,,,,
傳三過四,传三过四,chuan2 san1 guo4 si4],to spread rumors,to gossip,,,,,,,,,,,,,,,,
傳世,传世,chuan2 shi4],handed down from ancient times,family heirloom,,,,,,,,,,,,,,,,
傳人,传人,chuan2 ren2],to teach,to impart,a disciple,descendant,,,,,,,,,,,,,,
傳代,传代,chuan2 dai4],to pass to the next generation,,,,,,,,,,,,,,,,,
傳令,传令,chuan2 ling4],to transmit an order,,,,,,,,,,,,,,,,,
傳令兵,传令兵,chuan2 ling4 bing1],orderly,,,,,,,,,,,,,,,,,
傳來,传来,chuan2 lai2],(of a sound) to come through,to be heard,(of news) to arrive,,,,,,,,,,,,,,,
傳入,传入,chuan2 ru4],to import,transmitted inwards,afferent,,,,,,,,,,,,,,,
傳入神經,传入神经,chuan2 ru4 shen2 jing1],afferent nerve (transmitting in to the brain),afferent neuron,,,,,,,,,,,,,,,,
傳出,传出,chuan2 chu1],to transmit outwards,to disseminate,efferent (nerve),,,,,,,,,,,,,,,
傳出神經,传出神经,chuan2 chu1 shen2 jing1],efferent nerve (transmitting out from the brain),efferent neuron,motor nerve,,,,,,,,,,,,,,,
傳動,传动,chuan2 dong4],drive (transmission in an engine),,,,,,,,,,,,,,,,,
傳動器,传动器,chuan2 dong4 qi4],drive (engine),,,,,,,,,,,,,,,,,
傳動帶,传动带,chuan2 dong4 dai4],transmission belt,,,,,,,,,,,,,,,,,
傳動機構,传动机构,chuan2 dong4 ji1 gou4],transmission mechanism,,,,,,,,,,,,,,,,,
傳動比,传动比,chuan2 dong4 bi3],transmission ratio,gear ratio,,,,,,,,,,,,,,,,
傳動系統,传动系统,chuan2 dong4 xi4 tong3],transmission system,power drive,,,,,,,,,,,,,,,,
傳動裝置,传动装置,chuan2 dong4 zhuang1 zhi4],transmission (i.e. gears),,,,,,,,,,,,,,,,,
傳動軸,传动轴,chuan2 dong4 zhou2],drive shaft,,,,,,,,,,,,,,,,,
傳名,传名,chuan2 ming2],spreading fame,,,,,,,,,,,,,,,,,
傳告,传告,chuan2 gao4],to convey (a message),to inform,,,,,,,,,,,,,,,,
傳呼,传呼,chuan2 hu1],to notify sb of a call,to call sb to the phone,,,,,,,,,,,,,,,,
傳呼機,传呼机,chuan2 hu1 ji1],pager,beeper,,,,,,,,,,,,,,,,
傳呼電話,传呼电话,chuan2 hu1 dian4 hua4],to notify sb of a call,to call sb to the phone,,,,,,,,,,,,,,,,
傳唱,传唱,chuan2 chang4],to pass on a song,,,,,,,,,,,,,,,,,
傳喚,传唤,chuan2 huan4],a summons (to the police),subpoena,,,,,,,,,,,,,,,,
傳單,传单,chuan2 dan1],leaflet,flier,pamphlet,,,,,,,,,,,,,,,
傳單廣,传单广,chuan2 dan1 guang3],advertising leaflet,circular,,,,,,,,,,,,,,,,
傳回,传回,chuan2 hui2],to send back,,,,,,,,,,,,,,,,,
傳報,传报,chuan2 bao4],notification,memorial,,,,,,,,,,,,,,,,
傳奇,传奇,chuan2 qi2],legendary,fantasy saga,romance,short stories of the Tang and Song Dynasty,,,,,,,,,,,,,,
傳奇人物,传奇人物,chuan2 qi2 ren2 wu4],legendary person,legend (i.e. person),,,,,,,,,,,,,,,,
傳媒,传媒,chuan2 mei2],media,,,,,,,,,,,,,,,,,
傳宗接代,传宗接代,chuan2 zong1 jie1 dai4],to carry on one's ancestral line,,,,,,,,,,,,,,,,,
傳家,传家,chuan2 jia1],to pass on through the generations,,,,,,,,,,,,,,,,,
傳家寶,传家宝,chuan2 jia1 bao3],family heirloom,,,,,,,,,,,,,,,,,
傳寄,传寄,chuan2 ji4],to send (message to sb),to communicate,to forward (message),,,,,,,,,,,,,,,
傳寫,传写,chuan2 xie3],to copy,to pass on a copy,,,,,,,,,,,,,,,,
傳導,传导,chuan2 dao3],to conduct (heat electricity etc),,,,,,,,,,,,,,,,,
傳布,传布,chuan2 bu4],to spread,to hand down,to disseminate,,,,,,,,,,,,,,,
傳幫帶,传帮带,chuan2 bang1 dai4],to pass on experience (to the next generation),,,,,,,,,,,,,,,,,
傳心術,传心术,chuan2 xin1 shu4],telepathy,,,,,,,,,,,,,,,,,
傳情,传情,chuan2 qing2],to pass on amorous feelings,to send one's love to sb,,,,,,,,,,,,,,,,
傳感,传感,chuan2 gan3],to pass on feelings,telepathy,sensing (engineering),,,,,,,,,,,,,,,
傳感器,传感器,chuan2 gan3 qi4],sensor,transducer,,,,,,,,,,,,,,,,
傳戒,传戒,chuan2 jie4],to initiate novice (Buddhist monk),,,,,,,,,,,,,,,,,
傳承,传承,chuan2 cheng2],to pass on (to future generations),passed on (from former times),a continued tradition,an inheritance,,,,,,,,,,,,,,
傳抄,传抄,chuan2 chao1],to copy (a text) from person to person,(of a text) to be transmitted by copying,,,,,,,,,,,,,,,,
傳授,传授,chuan2 shou4],to impart,to pass on,to teach,,,,,,,,,,,,,,,
傳揚,传扬,chuan2 yang2],to spread (by word of mouth),,,,,,,,,,,,,,,,,
傳播,传播,chuan2 bo1],to disseminate,to propagate,to spread,,,,,,,,,,,,,,,
傳播四方,传播四方,chuan2 bo1 si4 fang1],to disseminate in every direction (idiom),,,,,,,,,,,,,,,,,
傳教,传教,chuan2 jiao4],to preach,missionary,to evangelize,,,,,,,,,,,,,,,
傳教團,传教团,chuan2 jiao4 tuan2],a mission (group of missionaries),,,,,,,,,,,,,,,,,
傳教士,传教士,chuan2 jiao4 shi4],missionary,,,,,,,,,,,,,,,,,
傳旨,传旨,chuan2 zhi3],issue a decree,,,,,,,,,,,,,,,,,
傳書鴿,传书鸽,chuan2 shu1 ge1],carrier pigeon (used for mail),,,,,,,,,,,,,,,,,
傳本,传本,chuan2 ben3],edition (of a book) currently in circulation,,,,,,,,,,,,,,,,,
傳染,传染,chuan2 ran3],to infect,contagious,,,,,,,,,,,,,,,,
傳染性,传染性,chuan2 ran3 xing4],infectious,epidemic,,,,,,,,,,,,,,,,
傳染源,传染源,chuan2 ran3 yuan2],source of an infection,,,,,,,,,,,,,,,,,
傳染病,传染病,chuan2 ran3 bing4],infectious disease,contagious disease,pestilence,,,,,,,,,,,,,,,
傳染病學,传染病学,chuan2 ran3 bing4 xue2],epidemiology,,,,,,,,,,,,,,,,,
傳檄,传檄,chuan2 xi2],to circulate (a protest or call to arms),to promulgate,,,,,,,,,,,,,,,,
傳法,传法,chuan2 fa3],to pass on doctrines from master to disciple (Buddhism),,,,,,,,,,,,,,,,,
傳流,传流,chuan2 liu2],to spread,to hand down,to circulate,,,,,,,,,,,,,,,
傳熱,传热,chuan2 re4],heat transfer,heat transmission,,,,,,,,,,,,,,,,
傳熱學,传热学,zhuan4 re4 xue2],theory of heat,heat transmission (physics),,,,,,,,,,,,,,,,
傳燈,传灯,chuan2 deng1],to pass on the light of Buddha,,,,,,,,,,,,,,,,,
傳球,传球,chuan2 qiu2],pass (in soccer),to feed (ball),,,,,,,,,,,,,,,,
傳略,传略,zhuan4 lu:e4],biographical sketch,,,,,,,,,,,,,,,,,
傳發,传发,chuan2 fa1],to order sb to start on a journey,,,,,,,,,,,,,,,,,
傳真,传真,chuan2 zhen1],fax,facsimile,,,,,,,,,,,,,,,,
傳真機,传真机,chuan2 zhen1 ji1],fax machine,,,,,,,,,,,,,,,,,
傳真發送,传真发送,chuan2 zhen1 fa1 song4],fax transmission,,,,,,,,,,,,,,,,,
傳真號碼,传真号码,chuan2 zhen1 hao4 ma3],fax number,,,,,,,,,,,,,,,,,
傳真電報,传真电报,chuan2 zhen1 dian4 bao4],phototelegram,,,,,,,,,,,,,,,,,
傳神,传神,chuan2 shen2],vivid,lifelike,,,,,,,,,,,,,,,,
傳票,传票,chuan2 piao4],summons,subpoena,voucher,,,,,,,,,,,,,,,
傳種,传种,chuan2 zhong3],to reproduce,to propagate,,,,,,,,,,,,,,,,
傳粉,传粉,chuan2 fen3],pollination,to pollinate,,,,,,,,,,,,,,,,
傳給,传给,chuan2 gei5],to pass on (to sb),to send,to pass (e.g. in football),to give directly (by hand),to deliver,to hand over,to transfer,to relay,to transmit,to hand on (to the next generation),,,,,,,,
傳統,传统,chuan2 tong3],tradition,traditional,convention,conventional,CL:個|个[ge4],,,,,,,,,,,,,
傳統中國醫藥,传统中国医药,chuan2 tong3 zhong1 guo2 yi1 yao4],Chinese traditional medicine,,,,,,,,,,,,,,,,,
傳統詞類,传统词类,chuan2 tong3 ci2 lei4],traditional parts of speech (grammar),,,,,,,,,,,,,,,,,
傳統醫藥,传统医药,chuan2 tong3 yi1 yao4],Chinese traditional medicine,,,,,,,,,,,,,,,,,
傳經,传经,chuan2 jing1],to pass on scripture,to teach Confucian doctrine,to pass on one's experience,,,,,,,,,,,,,,,
傳習,传习,chuan2 xi2],teaching and learning,to study and impart,,,,,,,,,,,,,,,,
傳聞,传闻,chuan2 wen2],rumor,,,,,,,,,,,,,,,,,
傳聞證據,传闻证据,chuan2 wen2 zheng4 ju4],hearsay (law),,,,,,,,,,,,,,,,,
傳聲,传声,chuan2 sheng1],microphone,to use a microphone,,,,,,,,,,,,,,,,
傳聲器,传声器,chuan2 sheng1 qi4],microphone,,,,,,,,,,,,,,,,,
傳聲筒,传声筒,chuan2 sheng1 tong3],loudhailer,megaphone,one who parrots sb,mouthpiece,,,,,,,,,,,,,,
傳藝,传艺,chuan2 yi4],to impart skills,to pass on one's art,,,,,,,,,,,,,,,,
傳見,传见,chuan2 jian4],to summon for an interview,,,,,,,,,,,,,,,,,
傳觀,传观,chuan2 guan1],to pass sth around (for others to look at),,,,,,,,,,,,,,,,,
傳言,传言,chuan2 yan2],rumor,hearsay,,,,,,,,,,,,,,,,
傳訊,传讯,chuan2 xun4],to summon (a witness),to subpoena,,,,,,,,,,,,,,,,
